Code,Maternal,Paternal
8736-032,6938-001,6776-004
8736-063,6938-001,6776-004
8736-072,6938-001,6776-004
8736-080,6938-001,6776-004
8736-093,6938-001,6776-004
8736-097,5717-004,5181-001
8736-099,5717-004,5181-001
8736-099,5717-004,5181-001
8737-028,6938-001,8035-008
8737-031,6938-001,8035-008
8737-050,6938-001,8035-008
8737-078,6938-001,8035-008
8737-103,6938-001,8035-008
8737-105,6938-001,8035-008
8737-116,6938-001,8035-008
8737-120 or 126,6939-001,8035-008
8737-191,,
8737-197,6938-001,8035-008
8737-197,6938-001,8035-008
8737-200,6938-001,8035-008
8737-200,6938-001,8035-008
8737-202,6938-001,8035-008
8737-202,6938-001,8035-008
8739-019,8019-037,8035-008
8739-031,8019-037,8035-008
8739-050,8019-037,8035-008
8739-075,8019-037,8035-008
8741-022,8022-001,8035-008
8741-027,8022-001,8035-008
8742-003,8023-009,8024-030
8742-004,8023-009,8024-030
8743-003,8024-030,8035-008
8743-013,8024-030,8035-008
8743-017,8024-030,8035-008
8745-010,8035-008,6938-001
8747-003,8035-008,8412-001
8749-002,8407-047,8412-001
8750-001,8412-001,8407-032
8750-002,8412-001,8407-032
8752-001,8412-001,8408-036
8756-013,7973-005,7988-040
8756-022,7973-005,7988-040
8756-024,7973-005,7973-005
8756-026,7973-005,7973-005
8756-041,7973-005,7973-005
8765-001,7988-039,7973-005
8765-003,7988-039,7973-005
8766-003,7988-039,7973-018
8766-008,7988-039,7973-018
8767-002,7988-040,7973-018
8767-003,7988-040,7973-018
8770-001,7844-018,7420-122
8770-004,7844-018,7420-122
8772-002,8101-003,7420-122
8773-005,7051-040,7608-005
8773-007,7051-040,7605-005
8780-001,7608-005,6939-001
8783-001,7608-005,7220-012
8783-011,7608-005,7220-012
890-019,SC RAVEN,OP ADV
7840-009,,
8210-059,2779-001,2779-001
8210-065,2779-001,2779-001
8210-067,2779-001,2779-001
8219-006,6751-045,OP ADV
8220-010,6783-010,OP SC
8221-002,6949-014,OP ADV
8222-018,6951-001,OP ADV
8222-067,6951-001,OP ADV
8225-030,7402-066,OP LF
8225-036,7402-066,OP LF
8226-026,7409-060,OP ADV
8226-044,7409-060,OP ADV
8226-108,7409-060,OP ADV
8229-001,7444-006,OP SC
8238-007,7742-051,OP ADV
8239-019,7742-051,OP
8241-001,7814-018,OP
8243-041,7818-008,OP
8243-052,7818-008,OP
8243-084,7818-008,OP
8243-108,7818-008,OP
8243-131,7818-008,OP
8243-137,7818-008,OP
8246-041,7822-002,OP
8246-045,7822-002,OP
8246-052,7822-002,OP
8246-058,7822-002,OP
8247-002,7825-014,OP
8247-005,7825-014,OP
8248-001,7827-010,OP
8248-003,7827-010,OP
8249-001,7828-002,OP
8249-005,7828-002,OP
8266-002,8101-003,OP
8267-004,8101-004,OP
8272-009,4626-002,OP
8282-002,7794-001,7819-009
8283-004,7819-009,7823-001
8294-006,7218-004,7774-006
8294-007,7218-004,7774-006
8294-009,7218-004,7774-006
8303-017,7771-014,7218-004
8303-018,7771-014,7218-004
8303-022,7771-014,7218-004
8304-002,7774-006,4295-001
8305-005,7774-006,7239-026
8306-001,7795-001,4295-001
8314-006,6783-010,5717-004
8315-003,6783-010,7067-023
8322-011,7200-020,7239-026
8338-024,7742-051,8174-041
8338-048,7742-051,8174-041
8339-010,7742-051,8183-004
8345-005,8174-041,7856-006
8345-013,8174-041,7856-006
8351-009,6938-001,7518-002
8353-004,7051-001,7518-003
8354-001,7051-001,7633-010
8355-030,7051-001,8124-001
8361-040,7051-040,8124-001
8363-006,7102-001,7518-002
8369-001,7124-014,7634-004
8383-011,8133-005,8124-001
8393-006,8133-005,8124-001
8393-008,8133-005,8124-001
8393-010,8133-005,8124-001
8396-012,8148-006,7051-001
8402-005,5181-001,8035-008
8402-006,5181-001,8035-008
8405-013,6938-001,6776-004
8405-020,6938-001,6776-004
8406-001,6938-001,8022-001
8406-002,6938-001,8022-001
8407-010,6938-001,8035-008
8408-006,8019-037,8035-008
8408-013,8019-037,8035-008
8408-022,8019-037,8035-008
8413-003,8024-030,8035-008
8414-005,8026-033,5717-004
8414-008,8026-033,5717-004
8419-004,7973-006,7988-040
8420-010,7973-016,6939-001
8431-005,7420-122,7442-006
8433-003,7420-122,7420-122
8435-002,7442-006,7420-122
8435-011,7442-006,7420-122
8435-012,7442-006,7420-122
8436-027,7442-006,8108-003
8437-004,7844-018,7420-122
8437-032,7844-018,7420-122
8437-044,7844-018,7420-122
8437-067,7844-018,7420-122
8441-021,8101-003,7420-122
8441-030,8101-003,7420-122
7804-001,6034-007,OP
7807-011,6686-016,OP
7809-016,6690-009,OP
7813-092,7402-033,OP
7813-095,7402-033,OP
7815-004,7405-037,OP
7816-004,7415-016,OP
7816-048,7415-016,OP
7816-065,7415-016,OP
7818-010,7420-143,OP
7818-011,7420-143,OP
7820-030,7420-218,OP
7822-001,7420-314,OP
7825-013,7426-002,OP
7833-013,7483-018,OP
7840-009,4718-001,OPLF2012
7840-063,4718-001,OP LF
7840-074,4718-001,OP LF
7843-052,6797-012,OP
7844-026,6863-080,OPLF2012
7845-021,6880-006,OP
7845-024,6880-006,OP
7846-034,7071-002,OP
7847-010,7198-026,OP
7847-013,7198-026,OP
7850-005,6631-016,OP
7853-010,7189-009,OP PH
7859-005,5237-014,OP
7861-013,6631-016,OP PF
7864-017,5309-019,OP
7867-134,5431-001,OP
7867-187,5431-001,OP
7869-090,6923-004,OP
7869-154,6923-004,OP
7869-225,6923-004,OP
7869-254,6923-004,OP
7869-261,6923-004,OP
7870-033,6923-005,OP
7872-094,6923-007,OP VAR HCRS
7873-010,6923-007,OP VAR HFL
7875-018,6923-008,OP
7895-008,7278-004,SELF
7904-022,6259-009,6995-015
7913-001,0848-006,6751-045
7913-002,0848-006,6751-045
7913-002,0848-006,6751-045
7913-003,0848-006,6751-045
7917-001,6751-045,6762-001
7935-001,6096-041,4295-001
7940-014,6841-001,6176-002
7940-014,6851-001,6176-002
7940-015,6851-001,6176-002
7947-001,7013-002,6859-014
7948-002,7019-001,6809-001
7962-002,6738-042,5372-002
7983-001,6809-020,OP
7988-026,7149-001,6951-004
7988-035,7149-001,6951-004
7988-044,7149-001,6951-004
8007-016,7243-001,4666-001
8019-039,4061-001,6939-001
8019-042,4061-001,6939-001
8026-103,5973-009,6939-001
8026-130,5973-009,6939-001
8026-187,5973-009,6939-001
8026-214,5973-001,6939-001
8032-002,6279-002,6939-001
8032-012,6279-002,6939-001
8044-005,4403-002,4295-001
8044-015,4403-002,4295-001
8044-024,4403-002,4295-001
8044-025,4403-002,4295-001
8044-033,4403-002,4295-001
8044-040,4403-002,4295-001
8044-046,4403-002,4295-001
8044-098,4403-002,4295-001
8044-122,4403-002,4295-001
8048-001,7135-002,2711-003
8049-001,7135-002,6259-009
8052-002,7143-004,7199-003
8053-006,5717-004,7239-025
8059-002,6783-010,7067-023
8059-005,6783-010,7067-023
8059-008,6783-010,7067-023
8059-010,6783-010,7067-023
8059-015,6783-010,7067-023
8060-001,6783-010,7444-006
8061-013,6783-010,7570-011
8068-020,6998-053,6939-001
8068-032,6998-053,6963-001
8068-040,6998-053,6963-001
8081-006,7549-014,7239-025
8102-002,7218-004,7774-006
8102-003,7218-004,7774-006
8102-005,7218-004,7774-006
8102-007,7218-004,7774-006
8104-003,7218-004,7799-001
8110-002,7774-006,4295-001
8111-001,7795-001,4295-001
8111-002,7995-001,4295-001
8133-010,7051-001,7154-012
8134-002,7051-001,7518-003
8141-023,7102-001,7124-014
8142-010,7102-001,7518-002
8142-036,7102-001,7518-002
8143-001,7124-009,5181-001
8143-004,7124-009,5181-001
8146-004,7124-014,5181-001
8161-007,7633-010,7518-002
8161-010,7633-010,7518-002
8174-026,5717-004,7742-051
8193-001,7746-029,5460-002
7400-002,2779-001,OP HCRS 2010 W
7400-005,2779-001,OP HCRS 2010 W
7400-007,2779-001,OP HCRS 2010 W
7400-008,2779-001,OP HCRS 2010 W
7400-010,2779-001,OP HCRS 2010 W
7400-011,2779-001,OP HCRS 2010 W
7400-012,2779-001,OP HCRS 2010 W
7400-013,2779-001,OP HCRS 2010 W
7400-014,2779-001,OP HCRS 2010 W
7400-015,2779-001,OP HCRS 2010 W
7400-025,2779-001,OP HCRS 2010 W
7400-026,2779-001,OP HCRS 2010 W
7400-028,2779-001,OP HCRS 2010 W
7400-033,2779-001,OP HCRS 2010 W
7402-007,4718-001,OP HCRS 2010 LF
7402-027,4718-001,OP HCRS 2010 LF
7402-034,4718-001,OP HCRS 2010 LF
7402-064,4718-001,OP HCRS 2010 LF
7402-068,4718-001,OP HCRS 2010 LF
7402-083,4718-001,OP HCRS 2010 LF
7402-084,4718-001,OP HCRS 2010 LF
7402-092,4718-001,OP HCRS 2010 LF
7402-095,4718-001,OP HCRS 2010 LF
7402-129,4718-001,OP HCRS 2010 LF
7402-141,4718-001,OP HCRS 2010 LF
7402-141,4718-001,OP HCRS 2010 LF
7402-149,4718-001,OP HCRS 2010 LF
7403-001,4718-001,OP HCRS 2010 LF
7403-007,4760-001,OP HCRS 2010 RI
7403-008,4760-001,OP HCRS 2010 RI
7403-017,4760-001,OP HCRS 2010 RI
7403-366,4760-001,OP HCRS 2010 RI
7403-430,4760-001,OP HCRS 2010 RI
7405-002,4977-001,OP HCRS 2010 LF
7405-021,4977-001,OP HCRS 2010 LF
7405-044,4977-001,OP HCRS 2010 LF
7405-050,4977-001,OP HCRS 2010 LF
7407-034,5223-001,OP HCRS 2010 RI
7407-036,5223-001,OP HCRS 2010 RI
7409-020,5309-019,OP HCRS 2010 PF
7409-025,5309-019,OP HCRS 2010 PF
7409-028,5309-019,OP HCRS 2010 PF
7409-042,5309-019,OP HCRS 2010 PF
7409-050,5309-019,OP HCRS 2010 PF
7409-052,5309-019,OP HCRS 2010 PF
7409-057,5309-019,OP HCRS 2010 PF
7412-002,5899-014,OP HCRS 2010 PF
7412-005,5899-014,OP HCRS 2010 PF
7413-018,5718-002,OP HCRS 2010 LF
7415-029,6184-018,OP HCRS 2010 RI
7415-039,6184-018,OP HCRS 2010 RI
7416-011,6184-018,OP HCRS 2010 LF
7416-014,6184-018,OP HCRS 2010 LF
7416-024,6184-018,OP HCRS 2010 LF
7420-281,6576-001,OP HCRS 2010 LF
7420-092,6576-001,OP HCRS 2010 LF
7420-099,6576-001,OP HCRS 2010 LF
7420-112,6576-001,OP HCRS 2010 LF
7420-158,6576-001,OP HCRS 2010 LF
7420-200,6576-001,OP HCRS 2010 LF
7420-207,6576-001,OP HCRS 2010 LF
7420-251,6576-001,OP HCRS 2010 LF
7420-317,6576-001,OP HCRS 2010 LF
7420-344,6576-001,OP HCRS 2010 LF
7420-352,6576-001,OP HCRS 2010 LF
7420-373,6576-001,OP HCRS 2010 LF
7420-389,6576-001,OP HCRS 2010 LF
7421-004,6632-016,OP HCRS 2010 PF
7422-002,6632-032,OP HCRS 2010 PF
7428-080,6863-080,OP HCRS 2010 LF
7430-046,6893-002,OP HCRS 2010 RI
7434-003,6923-007,OP HCRS 2010
7434-010,6923-007,OP HCRS 2010
7435-009,6923-008,OP HCRS 2010
7438-001,7051-032,OP HCRS 2010
7438-010,7051-032,OP HCRS 2010
7440-006,7194-013,OP HCRS 2010
7440-013,7194-013,OP HCRS 2010
7440-024,7194-013,OP HCRS 2010
7440-028,7194-013,OP HCRS 2010
7442-009,7198-026,OP HCRS 2010
7444-005,7239-024,OP HCRS 2010
7448-001,7311-004,4632-001
7450-010,4388-001,7243-001
7451-004,4666-001,5434-001
7451-018,4666-001,5434-001
7452-001,4666-001,7243-001
7453-003,4666-001,4666-001
7454-009,4666-002,5434-001
7454-012,4666-002,5434-001
7454-028,4666-002,5434-001
7454-057,4666-002,5434-001
7454-065,4666-002,5434-001
7456-007,4951-001,4801-001
7457-001,5309-019,4666-001
7461-007,5434-001,4666-001
7462-010,5434-001,4666-002
7465 family,5434-001,6923-008
7465-001,5434-001,6923-008
7465-005,5434-001,6923-008
7465-009,5434-001,6923-008
7465-026,5434-001,6923-008
7465-034,5434-001,6923-008
7465-037,5434-001,6923-008
7465-067,5434-001,6923-008
7465-072,5434-001,6923-008
7465-084,5434-001,6923-008
7465-087,5434-001,6923-008
7465-091,5434-001,6923-008
7465-095,5434-001,6923-008
7465-096,5434-001,6923-008
7465-096,5434-001,6923-008
7465-101,5434-001,6923-008
7465-114,5434-001,6923-008
7465-123,5434-001,6923-008
7465-124,5434-001,6923-008
7465-148,5434-001,6923-008
7465-153,5434-001,6923-008
7466 family,5434-001,7243-001
7466-001,5434-001,7243-001
7466-007,5434-001,7243-001
7466-045,5434-001,7243-001
7481-027,7243-001,4666-001
7481-039,7243-001,4666-001
7483-007,7243-001,5434-001
7483-027,7243-001,5434-001
7483-031,7243-001,5434-001
7506-006,5973-009,6690-006
7537-008,4295-001,6176-002
7537-023,4295-001,6176-002
7543-023,5558-001,6176-002
7546-028,6176-002,4295-001
7546-040,6176-002,4295-001
7548-002,6176-002,6851-001
7552-003,6296-016,6176-002
7599-001,5372-002,6679-020
7599-009,5372-002,6679-020
7610-002,6679-020,6623-001
7612-001,6679-020,7350-001
7614-004,6679-020,6679-020
7623-004,6258-013,6805-111
7625-001,5309-012,7129-001
7634-002,4135-001,5973-009
7647-036,6301-001,6172-028
7651-003,6465-006,5973-009
7660-003,6755-012,6827-001
7660-034,6755-013,6827-001
7664-004,6827-001,6755-013
7664-010,6827-001,6755-013
7665-004,CN1367-002,6465-006
7674-003,5997-001,5309-012
7681-002,6625-001,5973-009
7681-004,6625-001,5973-009
7684-001,6625-003,4384-001
7694-002,6829-006,6625-001
7694-003,6829-006,6625-001
7694-006,6829-006,6625-001
7736-006,Okinawa,Okinawa
7746-010,4782-001,4001-008
7751-001,6305-013,4001-008
7771-013,Naspot 8,2011 CIP
7771-015,Naspot 8,2011 CIP
7772-005,K566632,2011 CIP
7773-013,Naspot 10,2011 CIP
7774-002,Zambezi,2011 CIP
7774-003,Zambezi,2011 CIP
7774-004,Zambezi,2011 CIP
7774-005,Zambezi,2011 CIP
7776-005,TIS9265,2011 CIP
7776-006,TIS9265,2011 CIP
7776-007,TIS9265,2011 CIP
7776-008,TIS9265,2011 CIP
7776-009,TIS9265,2011 CIP
7776-010,TIS9265,2011 CIP
7776-011,TIS9265,2011 CIP
7779-001,97A-45,2010 EL
7779-002,97A-45,2010 EL
7780-001,Evangeline,2010 EL
7781-001,03-417,2010 PROC
7782-001,03-089,2010 PROC
7783-001,06-185,2010 PROC
7783-002,06-185,2010 PROC
7784-001,07-106,2010 PROC
7785-001,DM04-001,2010 PROC
7785-002,DM04-001,2010 PROC
7785-003,DM04-001,2010 PROC
7786-001,05-408,2008 SSR
7786-002,05-408,2008 SSR
7786-003,05-408,2008 SSR
7787-001,97A-04,2009 EL
7789-001,INS-007,2010 MJ
7790-001,INS-009,2010 MJ
7791-001,05-050,2010 Ken Poly
7792-001,INS-021,2010 MJ
7793-001,INS-042,2010 MJ
7794-002,Naspot 5-58,2011 CIP
7796-002,Kakamega,2011 CIP
7796-003,Kakamega,2011 CIP
7797-001,Jewel,2011 CIP
7798-001,Beauregard,2011 CIP
7798-002,Beauregard,2011 CIP
0349-000,0138-003,0152-008
0466-000,(W279 X BL-1),Promesa
1433-001,CIP199050,0187-001
1645-012N,0308-001,OP
1650-008N,0308-001,85016-72
1850-001,1435-001,OP
1859-055,1644-032N,OP
1892-002,1718-001N,OP
1941-001,0090-001,0466-000
2006-002,0308-001,CN1732-004
2204-001,UNK-2002,OP
2349-001,,
2628-014,,
2648-014,,
2808-002,,
3438-001,,
3439-036,,
3482-001,,
4399-009,,
4602-003,,
4688-001,,
4782-001,,
0727-001,,
5226-003,,
5239-019,,
5263-037,,
5710-003,,
5667-022,,
5617-004,,
5617-002,,
5614-002,,
5565-002,,
5516-007,,
5510-004,,
5465-008,,
6079-001,,
6172-016,,
5523-007,,
6742-005,4679-001,5005-001
6882-016,,
0338-005,,
0735-001,,
0824-000,,
0846-002,,
1251-001,,
1835-001V,,
1848-003,,
1928-017,,
2619-089,,
3370-003,,
3386-002,,
3386-003,,
3386-004,,
3582-003,,
2603-014,,
6595-003,4999-001,2879-113
6501-001,,
0439-010,,
0707-001,,
0707-002,,
0710-000,,
0778-001,,
0800-002,,
0851-317,,
0860-056,,
0822-004,,
0908-052,,
0917-005,,
1084-005,,
1320-001,,
1358-002,,
1376-007,,
1410-001,,
1546-009,,
1645-042N,,
1651-032N,,
1910-002,,
2279-001,,
2591-001,,
2591-002,,
2591-003,,
2593-018,,
2769-001,,
2860-007,,
2860-014,,
4657-005,,
5109-002,,
5116-000,,
97-079 ,03 SSR SDLG,
97A-45,SSR SDLG,
6258-005,,
0817-009,,
5402-001,,
5599-004,,
5709-002,4116-001,Evan
5827-001,,
5829-001,,
5831-001,,
6908-001,,
6807-026,,
5421-004,,
0735-001,,
0851-082N,,
1084-001,,
5109-001,,
5138-002,,
6909-001,2894-104,0848-006
6910-001,2894-104,3582-002
6915-002,3582-002,2967-003
6923-002,3492-005,5309-012
6929-001,5309-012,5434-001
6932-004,4150-001,5181-001
6938-002,5181-001,4429-001
6941-003,5309-012,5973-009
6941-009,5309-012,5973-009
6947-001,5687-001,5522-003
6949-018,5973-009,5181-001
6949-018,5973-009,5181-001
6949-024,5973-009,5181-001
6949-035,5973-009,5181-001
6951-007,5973-009,6200-003
6964-001,6734-001,5717-004
6971-008,4295-001,6176-002
6979-006,5558-001,6176-002
6980-001,5558-001,6184-002
6988-097,6173-007,6184-002
6989-003,6173-007,6184-018
6990-009,6176-002,4295-001
6998-004,6184-002,6305-013
7003-002,6296-006,6173-007
7008-002,6304-002,6296-003
7023-001,,
7030-008,6863-033,5220-005
7030-016,6863-033,5220-005
7031-002,6863-033,6370-002
7039-001,6893-002,4295-001
7039-002,6893-002,4295-001
7039-013,6893-002,4295-001
7039-028,6893-002,4295-001
7040-001,6893-002,6184-018
7051-092,5973-009,6749-006
7063-012,6253-002,5973-009
7063-014,6253-002,5973-009
7063-017,6253-002,5973-009
7063-022,6253-002,5973-009
7063-024,6253-002,5973-009
7063-027,6253-002,5973-009
7064-015,6279-002,6301-001
7065-003,6301-001,6370-002
7065-005,6301-001,6370-002
7067-041,6301-001,6279-002
7079-009,6466-026,6279-002
7087-001,6749-006,5973-009
7088-001,6755-013,6817-001
7091-001,6827-001,6123-012
7095-030,6827-001,6755-013
7095-031,6827-001,6755-013
7095-041,6827-001,6755-013
7095-042,6827-001,6755-013
7101-001,2779-001,2779-001
7101-002,2779-001,2779-001
7124-001,6625-001,5973-009
7136-001,4520-007,6319-020
7136-011,4520-007,6319-020
7149-010,3320-003,4508-003
7149-013,3320-003,4508-003
7157-006,4384-001,5839-001
7157-008,4384-001,5839-001
7185-001,4626-002,OP HCRS 2009
7185-026,4626-002,OP HCRS 2009
7186-003,4666-002,OP HCRS 2009
7188-014,5309-012,OP HCRS 2009
7189-032,5309-019,OP HCRS 2009
7189-037,5309-019,OP HCRS 2009
7189-045,5309-019,OP HCRS 2009
7189-054,5309-019,OP HCRS 2009
7189-073,5309-019,OP HCRS 2009
7189-089,5309-019,OP HCRS 2009
7189-113,5309-019,OP HCRS 2009
7194-002,5973-009,OP HCRS 2009
7198-018,6184-002,OP HCRS 2009
7198-027,6184-002,OP HCRS 2009
7199-002,6184-018,OP HCRS 2009
7199-006,6184-018,OP HCRS 2009
7200-010,6301-001,OP HCRS 2009
7200-030,6301-001,OP HCRS 2009
7200-060,6301-001,OP HCRS 2009
7203-019,6469-043,OP HCRS 2009
7213-007,6679-020,OP HCRS 2009
7215-005,6686-015,OP HCRS 2009
7220-008,6690-009,OP HCRS 2009
7224-005,6704-004,OP HCRS 2009
7224-012,6704-004,OP HCRS 2009
7225-001,6704-008,OP HCRS 2009
7226-002,6704-015,OP HCRS 2009
7226-004,6704-015,OP HCRS 2009
7226-005,6704-015,OP HCRS 2009
7230-007,6749-006,OP HCRS 2009
7231-002,6704-004,OP HCRS 2009
7231-012,6751-045,OP HCRS 2009
7233-002,6762-070,OP HCRS 2009
7234-003,6775-042,OP HCRS 2009
7234-004,6775-042,OP HCRS 2009
7235-024,6859-005,OP HCRS 2009
7239-018,6863-046,OP HCRS 2009
7240-006,6863-072,OP HCRS 2009
7240-009,6863-072,OP HCRS 2009
7240-010,6863-072,OP HCRS 2009
7243-005,6868-026,OP HCRS 2009
7249-002,6881-022,OP HCRS 2009
7251-002,6881-032,OP HCRS 2009
7251-003,6881-032,OP HCRS 2009
7251-004,6881-032,OP HCRS 2009
7251-008,6881-032,OP HCRS 2009
7253-010,6901-001,OP HCRS 2009
7253-011,6901-001,OP HCRS 2009
7253-021,6901-001,OP HCRS 2009
6628-008,1925-009,4000-001
6628-010,1925-009,4000-001
6628-013,1925-009,4000-001
6628-014,1925-009,4000-001
6628-025,1925-009,4000-001
6628-025,1925-009,4000-001
6630-017,1925-009,4384-001
6631-014,1925-009,4588-001
6631-019,1925-009,4588-001
6632-001,1925-009,4972-001
6634-066,1925-009,5827-002
6635-009,1925-009,5835-001
6637-118,1925-035,3444-022
6641-025,1925-035,5827-002
6642-004,1925-035,5835-001
6642-011,1925-035,5835-001
6642-018,1925-035,5835-001
6642-058,1925-035,5835-001
6643-001,1925-035,MD253
6643-003,1925-035,MD253
6652-034,2719-005,3444-011
6652-084,2719-005,3444-022
6653-004,2719-005,4040-006
6653-031,2719-005,4040-006
6657-072,2719-005,5827-002
6658-005,2719-005,5835-001
6658-013,2719-005,5835-001
6658-106,2719-005,5835-001
6658-119,2719-005,5835-001
6660-038,2868-002,3444-022
6662-020,2868-002,4000-001
6667-001,2868-002,5835-001
6672-012,3444-022,2719-005
6672-044,3444-022,2719-005
6673-002,3444-022,2868-002
6675-027,3444-002,4782-001
6678-001,3444-022,OP
6679-013,3452-004,1925-009
6679-014,3452-004,1925-009
6679-023,3452-004,1925-009
6682-003,5576-039,OP HCRS
6682-006,3452-004,2868-002
6682-022,3452-004,2868-002
6683-003,3452-004,3444-022
6684-004,3452-004,5827-002
6684-008,3452-004,5827-002
6685-001,3452-004,5835-001
6686-006,1925-088,N35
6686-014,1925-088,N35
6686-017,1925-088,N35
6687-001,2779-001,5309-012
6695-005,CN1367-002,1925-035
6696-004,CN1367-002,2719-005
6696-011,CN1367-002,2719-005
6696-037,CN1367-002,2719-005
6696-072,CN1367-002,2719-005
6696-087,CN1367-002,2719-005
6697-010,CN1367-002,2879-01B
6697-012,CN1367-002,2879-01B
6697-016,CN1367-002,2879-01B
6698-024,CN1367-002,4120-001
6698-083,CN1367-002,4120-001
6698-092,CN1367-002,4120-001
6704-006,N35,1925-088
6704-018,N35,1925-088
6704-020,N35,1925-088
6707-004,0963-010,4748-001
6712-001,2879-01B,5005-001
6712-010,2879-01B,5005-001
6712-035,2879-01B,5005-001
6712-036,2879-01B,5005-001
6712-041,2879-01B,5005-001
6712-050,2879-01B,5005-001
6712-055,2879-01B,5005-001
6712-057,2879-01B,5005-001
6712-059,2879-01B,5005-001
6712-080,2879-01B,5005-001
6714-001,4120-001,4647-001
6714-027,4120-001,4647-001
6714-028,4120-001,4647-001
6715-001,4120-001,4954-001
6717-001,4120-001,5005-001
6718-012,4120-001,5019-002
6718-024,4120-001,5019-002
6718-071,4120-001,5019-002
6723-001,4363-001,4120-001
6726-005,4647-001,0953-010
6726-011,4647-001,0953-010
6729-002,4647-001,4120-001
6729-006,4647-001,4120-001
6734-015,4647-002,2879-01B
6735-005,4647-002,4120-001
6735-006,4647-002,4120-001
6738-019,4679-001,4689-003
6740-009,4679-001,4954-001
